transaction_id,transaction_date,transaction_amount,transaction_type,merchant_id,mcc,merchant_category,merchant_size,merchant_monthly_upi_receipts,merchant_region,payer_bank,acquirer_bank,transaction_status,upi_app,policy_version,source_type
TX00000165,2026-10-20,419.23,P2M,M04287,4814,Telecom,Small,59705.37,Central,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000166,2026-10-29,2150.47,P2P,None,None,None,None,,East,Kotak Mahindra Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000167,2026-10-15,1171.78,P2P,None,None,None,None,,East,HDFC Bank,Kotak Mahindra Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000168,2026-10-17,1030.92,P2P,None,None,None,None,,East,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000169,2026-10-16,356.08,P2M,M05856,5999,Other Retail,Small,46397.02,South,Axis Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000170,2026-10-28,3481.11,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000171,2026-10-26,3782.24,P2P,None,None,None,None,,East,ICICI Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000172,2026-10-18,6487.59,P2M,M05294,5311,Department Stores,Medium,246971.67,South,Kotak Mahindra Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000173,2026-10-27,1101.99,P2M,M06989,5411,Grocery,Small,48351.94,North,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000174,2026-10-23,103.39,P2M,M02230,5541,Fuel,Small,96484.02,South,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000175,2026-10-26,134.65,P2M,M01289,5999,Other Retail,Small,53757.78,West,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000176,2026-10-27,204.09,P2M,M11484,5411,Grocery,Medium,643997.7,South,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000177,2026-10-24,1810.0,P2M,M04446,5311,Department Stores,Medium,377259.73,North,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000178,2026-10-27,110.17,P2M,M11408,5411,Grocery,Small,16837.8,East,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000179,2026-10-16,427.86,P2M,M10583,5411,Grocery,Medium,708362.08,West,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000180,2026-10-20,229.66,P2M,M01869,5999,Other Retail,Small,16127.27,North,IndusInd Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000181,2026-10-19,1028.71,P2P,None,None,None,None,,South,SBI,Axis Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000182,2026-10-31,3615.0,P2P,None,None,None,None,,Central,HDFC Bank,Axis Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000183,2026-10-30,167.2,P2M,M01166,5999,Other Retail,Medium,899796.27,East,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000184,2026-10-31,863.2,P2P,None,None,None,None,,South,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000185,2026-10-18,68.03,P2M,M08938,5999,Other Retail,Large,2877036.56,East,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000186,2026-10-30,13680.06,P2M,M10626,5411,Grocery,Medium,632895.16,West,SBI,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000187,2026-10-15,352.07,P2M,M07140,5732,Electronics,Small,84369.9,Central,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000188,2026-10-21,237.87,P2M,M10294,5814,Fast Food,Medium,715515.06,Central,ICICI Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000189,2026-10-25,933.7,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000190,2026-10-30,251.69,P2M,M06685,4814,Telecom,Large,2104196.82,East,HDFC Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000191,2026-10-23,1746.74,P2P,None,None,None,None,,West,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000192,2026-10-22,999.38,P2P,None,None,None,None,,Central,IndusInd Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000193,2026-10-23,1249.36,P2P,None,None,None,None,,East,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000194,2026-10-31,469.94,P2M,M11498,5999,Other Retail,Small,66249.02,East,HDFC Bank,Kotak Mahindra Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000195,2026-10-20,113.87,P2M,M03531,5999,Other Retail,Small,52772.72,Central,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000196,2026-10-28,464.13,P2M,M03232,4814,Telecom,Small,35725.25,North,HDFC Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000197,2026-10-28,3159.19,P2P,None,None,None,None,,East,SBI,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000198,2026-10-16,5140.13,P2P,None,None,None,None,,South,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000199,2026-10-16,431.31,P2M,M03628,5732,Electronics,Small,47271.28,South,Kotak Mahindra Bank,ICICI Bank,Reversed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000200,2026-10-29,83.05,P2M,M02977,5541,Fuel,Large,5815785.28,West,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000201,2026-10-25,1991.3,P2P,None,None,None,None,,East,Kotak Mahindra Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000202,2026-10-16,117.83,P2M,M03454,6211,Capital Markets,Medium,548863.69,North,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000203,2026-10-16,409.89,P2M,M04345,5999,Other Retail,Medium,431336.19,North,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000204,2026-10-20,433.71,P2M,M11220,5999,Other Retail,Small,92215.49,Central,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000205,2026-10-17,285.64,P2M,M03606,5999,Other Retail,Medium,542536.74,North,ICICI Bank,IndusInd Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000206,2026-10-29,143.71,P2M,M11286,5541,Fuel,Large,2594012.46,Central,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000207,2026-10-24,7199.19,P2P,None,None,None,None,,West,Kotak Mahindra Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000208,2026-10-16,92.77,P2M,M04593,5812,Restaurant,Small,92680.59,Central,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000209,2026-10-16,2482.94,P2P,None,None,None,None,,East,ICICI Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000210,2026-10-16,334.16,P2M,M05420,5541,Fuel,Large,1143129.57,West,Kotak Mahindra Bank,SBI,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000211,2026-10-25,241.55,P2M,M02948,5999,Other Retail,Small,39900.66,North,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000212,2026-10-28,346.88,P2M,M07205,5732,Electronics,Small,93695.45,Central,HDFC Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000213,2026-10-26,870.56,P2M,M01832,5541,Fuel,Large,2381305.34,North,HDFC Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000214,2026-10-24,762.91,P2P,None,None,None,None,,South,IndusInd Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000215,2026-10-26,364.07,P2M,M09771,5814,Fast Food,Large,1113687.42,North,ICICI Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000216,2026-10-17,2012.28,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000217,2026-10-18,1883.89,P2M,M03514,4814,Telecom,Small,36339.52,Central,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000218,2026-10-21,360.9,P2M,M02637,5541,Fuel,Medium,294586.95,North,SBI,ICICI Bank,Failed,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000219,2026-10-26,174.62,P2M,M09258,5999,Other Retail,Small,35140.8,South,IndusInd Bank,ICICI Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000220,2026-10-19,281.38,P2M,M08309,5732,Electronics,Medium,910329.73,East,Kotak Mahindra Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000221,2026-10-24,322.67,P2M,M10729,5812,Restaurant,Large,7751313.85,North,Axis Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000222,2026-10-28,368.97,P2M,M04354,5812,Restaurant,Large,9463160.42,Central,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000223,2026-10-19,66.82,P2M,M07500,5411,Grocery,Small,53802.58,West,HDFC Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000224,2026-10-23,7903.42,P2M,M01310,5999,Other Retail,Small,97759.63,West,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000225,2026-10-22,104.52,P2M,M05334,5999,Other Retail,Small,16260.0,Central,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000226,2026-10-29,1111.25,P2P,None,None,None,None,,South,Kotak Mahindra Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000227,2026-10-26,1384.59,P2P,None,None,None,None,,Central,IndusInd Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000228,2026-10-22,1790.22,P2M,M10413,5812,Restaurant,Small,41789.8,Central,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000229,2026-10-30,177.37,P2M,M07632,5411,Grocery,Medium,789499.5,South,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000230,2026-10-28,1833.06,P2P,None,None,None,None,,North,HDFC Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000231,2026-10-19,496.51,P2M,M05795,4112,Railways,Medium,904188.11,South,ICICI Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000232,2026-10-23,615.32,P2M,M10632,5411,Grocery,Medium,369276.21,Central,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000233,2026-10-23,147.41,P2M,M08620,5311,Department Stores,Small,59163.23,Central,IndusInd Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000234,2026-10-29,1974.02,P2P,None,None,None,None,,East,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000235,2026-10-26,418.44,P2P,None,None,None,None,,North,SBI,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000236,2026-10-15,350.34,P2M,M09427,5311,Department Stores,Small,32973.43,West,Axis Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000237,2026-10-26,421.02,P2M,M04220,5541,Fuel,Small,88122.69,Central,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000238,2026-10-15,133.54,P2M,M10325,5732,Electronics,Small,15652.61,East,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000239,2026-10-30,227.4,P2M,M08050,5732,Electronics,Medium,553379.06,Central,SBI,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000240,2026-10-27,342.75,P2M,M07736,5732,Electronics,Small,92291.81,North,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000241,2026-10-19,165.77,P2M,M10851,5411,Grocery,Large,1483292.42,West,Axis Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000242,2026-10-28,388.06,P2M,M03315,4814,Telecom,Small,86301.32,North,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000243,2026-10-15,440.99,P2M,M02872,5411,Grocery,Medium,282671.16,Central,SBI,SBI,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000244,2026-10-22,2433.49,P2P,None,None,None,None,,South,SBI,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000245,2026-10-26,474.52,P2M,M07857,5999,Other Retail,Small,39338.53,South,HDFC Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000246,2026-10-31,356.01,P2M,M03735,5812,Restaurant,Medium,138614.76,Central,ICICI Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000247,2026-10-27,280.92,P2M,M01920,4112,Railways,Medium,218737.34,South,Kotak Mahindra Bank,IndusInd Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000248,2026-10-20,259.79,P2M,M02189,5411,Grocery,Small,52520.86,East,HDFC Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000249,2026-10-19,3994.18,P2P,None,None,None,None,,North,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000250,2026-10-27,433.27,P2M,M01628,5812,Restaurant,Large,3245023.05,South,Kotak Mahindra Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000251,2026-10-27,732.75,P2P,None,None,None,None,,East,ICICI Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000252,2026-10-15,845.43,P2P,None,None,None,None,,West,Axis Bank,SBI,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000253,2026-10-29,119.28,P2M,M04591,5411,Grocery,Medium,216198.06,South,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000254,2026-10-17,849.61,P2P,None,None,None,None,,North,IndusInd Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000255,2026-10-29,483.58,P2M,M11507,5999,Other Retail,Medium,986610.32,Central,IndusInd Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000256,2026-10-15,740.19,P2P,None,None,None,None,,North,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000257,2026-10-16,243.92,P2M,M07039,5999,Other Retail,Small,39652.02,East,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000258,2026-10-17,245.86,P2M,M03570,5311,Department Stores,Small,58832.28,East,ICICI Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000259,2026-10-16,275.35,P2M,M03863,4814,Telecom,Small,80831.57,Central,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000260,2026-10-22,3261.69,P2P,None,None,None,None,,North,ICICI Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000261,2026-10-22,1254.07,P2M,M06639,5311,Department Stores,Medium,535042.36,South,Axis Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000262,2026-10-29,639.38,P2P,None,None,None,None,,East,ICICI Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000263,2026-10-20,456.09,P2M,M08018,5732,Electronics,Small,65991.04,North,SBI,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000264,2026-10-26,1408.11,P2P,None,None,None,None,,West,Axis Bank,HDFC Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000265,2026-10-22,342.77,P2M,M00963,5411,Grocery,Small,40769.88,East,ICICI Bank,SBI,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000266,2026-10-18,201.14,P2M,M09185,5311,Department Stores,Large,8697765.58,South,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000267,2026-10-20,394.4,P2M,M11787,5732,Electronics,Small,73957.95,East,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000268,2026-10-21,1902.54,P2M,M07511,5732,Electronics,Small,50875.1,East,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000269,2026-10-19,382.32,P2M,M05407,5732,Electronics,Medium,561046.93,South,HDFC Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000270,2026-10-21,488.03,P2P,None,None,None,None,,Central,ICICI Bank,SBI,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000271,2026-10-28,460.12,P2M,M02355,5311,Department Stores,Medium,444271.42,East,HDFC Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000272,2026-10-17,1195.85,P2P,None,None,None,None,,North,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000273,2026-10-18,50.74,P2M,M07004,5732,Electronics,Medium,960454.83,North,ICICI Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000274,2026-10-23,427.36,P2M,M07742,5411,Grocery,Small,23467.64,North,Kotak Mahindra Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000275,2026-10-29,4294.74,P2P,None,None,None,None,,Central,Kotak Mahindra Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000276,2026-10-22,53.17,P2M,M05133,5999,Other Retail,Medium,887187.33,East,IndusInd Bank,Axis Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000277,2026-10-29,498.23,P2P,None,None,None,None,,Central,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000278,2026-10-26,150.35,P2M,M10120,5999,Other Retail,Small,20762.81,East,ICICI Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000279,2026-10-15,214.39,P2M,M06329,5732,Electronics,Small,37981.15,North,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000280,2026-10-25,230.4,P2M,M11741,5999,Other Retail,Small,53203.37,East,IndusInd Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000281,2026-10-27,919.95,P2M,M07021,5311,Department Stores,Small,64351.46,South,SBI,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000282,2026-10-24,292.21,P2M,M02850,5411,Grocery,Small,12800.55,South,HDFC Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000283,2026-10-25,395.51,P2M,M10793,5812,Restaurant,Small,20408.96,Central,Axis Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000284,2026-10-25,374.78,P2M,M10296,5812,Restaurant,Small,97832.65,North,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000285,2026-10-28,6536.7,P2M,M11705,5411,Grocery,Medium,908349.45,South,HDFC Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000286,2026-10-29,1075.52,P2P,None,None,None,None,,North,Axis Bank,Axis Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000287,2026-10-23,233.21,P2M,M07568,5999,Other Retail,Large,7205604.53,Central,ICICI Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000288,2026-10-26,523.51,P2P,None,None,None,None,,South,Kotak Mahindra Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000289,2026-10-24,128.08,P2M,M06188,5541,Fuel,Small,23168.05,East,ICICI Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000290,2026-10-16,292.06,P2M,M00527,5732,Electronics,Small,94649.11,West,Axis Bank,ICICI Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000291,2026-10-21,267.52,P2P,None,None,None,None,,East,Axis Bank,HDFC Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000292,2026-10-31,355.37,P2M,M05810,5999,Other Retail,Small,94747.45,Central,Axis Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
TX00000293,2026-10-23,943.71,P2P,None,None,None,None,,North,IndusInd Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000294,2026-10-17,1719.34,P2P,None,None,None,None,,East,Kotak Mahindra Bank,Axis Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000295,2026-10-28,434.17,P2M,M03719,5311,Department Stores,Medium,304509.94,West,Axis Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000296,2026-10-30,1337.05,P2P,None,None,None,None,,East,HDFC Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000297,2026-10-21,352.92,P2M,M11175,5411,Grocery,Small,37399.28,North,ICICI Bank,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000298,2026-10-22,131.24,P2M,M09994,5541,Fuel,Small,90168.24,East,IndusInd Bank,IndusInd Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000299,2026-10-21,1528.89,P2P,None,None,None,None,,Central,ICICI Bank,SBI,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000300,2026-10-30,2770.65,P2P,None,None,None,None,,North,ICICI Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000301,2026-10-25,1839.77,P2P,None,None,None,None,,West,Kotak Mahindra Bank,Axis Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000302,2026-10-29,150.18,P2M,M08158,5999,Other Retail,Small,75443.55,Central,Kotak Mahindra Bank,SBI,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000303,2026-10-21,3336.44,P2P,None,None,None,None,,East,HDFC Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000304,2026-10-16,1797.01,P2P,None,None,None,None,,North,Axis Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000305,2026-10-26,365.17,P2M,M11325,5814,Fast Food,Small,13373.59,South,Axis Bank,Axis Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000306,2026-10-30,130.68,P2P,None,None,None,None,,North,Kotak Mahindra Bank,Kotak Mahindra Bank,Success,Other,MDR_2026,Synthetic_Calibrated
TX00000307,2026-10-20,234.88,P2M,M02339,5541,Fuel,Large,8204731.68,South,IndusInd Bank,HDFC Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000308,2026-10-29,410.32,P2M,M11950,5311,Department Stores,Small,35918.11,South,SBI,HDFC Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000309,2026-10-17,1021.45,P2P,None,None,None,None,,South,IndusInd Bank,Kotak Mahindra Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000310,2026-10-31,663.3,P2M,M05335,4814,Telecom,Medium,672806.38,Central,HDFC Bank,HDFC Bank,Success,BHIM,MDR_2026,Synthetic_Calibrated
TX00000311,2026-10-21,70.15,P2M,M10095,5411,Grocery,Small,63748.63,North,SBI,ICICI Bank,Success,Google Pay,MDR_2026,Synthetic_Calibrated
TX00000312,2026-10-24,490.59,P2M,M09341,5999,Other Retail,Small,73959.38,North,IndusInd Bank,Kotak Mahindra Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000313,2026-10-28,274.37,P2M,M07726,5411,Grocery,Medium,230897.78,Central,HDFC Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000314,2026-10-17,495.69,P2M,M04876,5311,Department Stores,Small,12885.5,East,HDFC Bank,IndusInd Bank,Success,PhonePe,MDR_2026,Synthetic_Calibrated
TX00000315,2026-10-25,945.85,P2P,None,None,None,None,,South,ICICI Bank,Kotak Mahindra Bank,Success,Paytm,MDR_2026,Synthetic_Calibrated
